title_x,year,main_genre,director,top_actors,budget,revenue,popularity,vote_average,runtime,success,decade
Redacted,2007.0,Drama,Brian De Palma,"['Izzy Diaz', 'Rob Devaney', 'Ty Jones']",5000000,782102,3.792015,6.2,90.0,0,2000.0
Soul Kitchen,2009.0,Drama,Fatih Akin,"['Adam Bousdoukos', 'Birol Ünel', 'Moritz Bleibtreu']",5000000,17872796,5.461487,7.1,99.0,1,2000.0
Sling Blade,1996.0,Drama,Billy Bob Thornton,"['Billy Bob Thornton', 'Dwight Yoakam', 'J. T. Walsh']",1000000,24475416,14.805264,7.4,135.0,1,1990.0
The Awakening,2011.0,Horror,Nick Murphy ,"['Rebecca Hall', 'Dominic West', 'Imelda Staunton']",4798235,209696,25.30216,6.3,107.0,0,2010.0
Hostel,2005.0,Horror,Eli Roth,"['Jay Hernandez', 'Derek Richardson', 'Eythor Gudjonsson']",4800000,80578934,38.83192,5.7,94.0,1,2000.0
Take Shelter,2011.0,Thriller,Jeff Nichols,"['Michael Shannon', 'Jessica Chastain', 'Katy Mixon']",5000000,3099314,19.807295,7.1,120.0,0,2010.0
The Texas Chainsaw Massacre 2,1986.0,Horror,Tobe Hooper,"['Dennis Hopper', 'Caroline Williams', 'Jim Siedow']",4700000,8025872,9.617777,5.9,101.0,1,1980.0
Pat Garrett & Billy the Kid,1973.0,Western,Sam Peckinpah,"['James Coburn', 'Kris Kristofferson', 'Richard Jaeckel']",4638783,11000000,4.495256,7.2,106.0,1,1970.0
Only God Forgives,2013.0,Drama,Nicolas Winding Refn,"['Ryan Gosling', 'Kristin Scott Thomas', 'Gordon Brown']",4800000,10337387,35.754865,5.6,90.0,1,2010.0
Police Academy,1984.0,Comedy,Hugh Wilson,"['Steve Guttenberg', 'Kim Cattrall', 'G. W. Bailey']",4500000,146198896,15.002502,6.5,96.0,1,1980.0
The Blue Lagoon,1980.0,Romance,Randal Kleiser,"['Brooke Shields', 'Christopher Atkins', 'Leo McKern']",4500000,58853106,22.585384,5.8,104.0,1,1980.0
Four Weddings and a Funeral,1994.0,Comedy,Mike Newell,"['Hugh Grant', 'Andie MacDowell', 'James Fleet']",6000000,254700832,29.834065,6.6,117.0,1,1990.0
Fast Times at Ridgemont High,1982.0,Comedy,Amy Heckerling,"['Sean Penn', 'Jennifer Jason Leigh', 'Judge Reinhold']",4500000,27092880,20.403344,7.0,90.0,1,1980.0
Moby Dick,1956.0,Adventure,John Huston,"['Gregory Peck', 'Richard Basehart', 'Leo Genn']",4500000,10400000,5.224593,6.9,116.0,1,1950.0
25th Hour,2002.0,Crime,Spike Lee,"['Edward Norton', 'Philip Seymour Hoffman', 'Barry Pepper']",15000000,13060843,30.196039,7.2,135.0,0,2000.0
Bound,1996.0,Crime,Lilly Wachowski,"['Jennifer Tilly', 'Gina Gershon', 'Joe Pantoliano']",4500000,7011317,15.359952,6.9,108.0,1,1990.0
Requiem for a Dream,2000.0,Crime,Darren Aronofsky,"['Ellen Burstyn', 'Jared Leto', 'Jennifer Connelly']",4500000,7390108,11.573034,7.9,102.0,1,2000.0
Moms' Night Out,2014.0,Comedy,Jon Erwin,"['Sarah Drew', 'Sean Astin', 'Patricia Heaton']",5000000,10429707,10.274542,5.5,98.0,1,2010.0
Donnie Darko,2001.0,Fantasy,Richard Kelly,"['Jake Gyllenhaal', 'Jena Malone', 'Patrick Swayze']",6000000,1270522,61.210016,7.7,113.0,0,2000.0
Life During Wartime,2009.0,Comedy,Todd Solondz,"['Ally Sheedy', 'Paul Reubens', 'Shirley Henderson']",4500000,744816,3.108881,6.3,97.0,0,2000.0
After.Life,2010.0,Drama,Agnieszka Wojtowicz-Vosloo,"['Liam Neeson', 'Justin Long', 'Christina Ricci']",4500000,3606395,14.570359,5.4,104.0,0,2010.0
One Flew Over the Cuckoo's Nest,1975.0,Drama,Miloš Forman,"['Jack Nicholson', 'Louise Fletcher', 'Danny DeVito']",3000000,108981275,127.525581,8.2,133.0,1,1970.0
Airlift,2016.0,Thriller,Raja Menon,"['Akshay Kumar', 'Nimrat Kaur', 'Feryna Wazheir']",4500000,32000000,2.551559,7.3,126.0,1,2010.0
The Sweeney,2012.0,Action,Nick Love,"['Ray Winstone', 'Ben Drew', 'Hayley Atwell']",3730500,6294161,6.938854,5.7,112.0,1,2010.0
Whale Rider,2003.0,Drama,Niki Caro,"['Keisha Castle-Hughes', 'Rawiri Paratene', 'Vicky Haughton']",8000000,41400000,12.439495,7.1,101.0,1,2000.0
Night Watch,2004.0,Fantasy,Timur Bekmambetov,"['Konstantin Khabenskiy', 'Vladimir Menshov', 'Galina Tyunina']",4200000,32000000,12.540624,6.3,114.0,1,2000.0
The Crying Game,1992.0,Romance,Neil Jordan,"['Stephen Rea', 'Jaye Davidson', 'Miranda Richardson']",3705538,62548947,8.839651,6.9,112.0,1,1990.0
Porky's,1981.0,Comedy,Bob Clark,"['Dan Monahan', 'Mark Herrier', 'Wyatt Knight']",4000000,125728258,12.891276,6.1,94.0,1,1980.0
Night of the Living Dead,1968.0,Horror,George A. Romero,"['Duane Jones', ""Judith O'Dea"", 'Karl Hardman']",114000,30000000,25.666029,7.5,96.0,1,1960.0
Lost in Translation,2003.0,Drama,Sofia Coppola,"['Bill Murray', 'Scarlett Johansson', 'Anna Faris']",4000000,119723856,45.66662,7.3,102.0,1,2000.0
Annie Hall,1977.0,Comedy,Woody Allen,"['Woody Allen', 'Diane Keaton', 'Tony Roberts']",4000000,38251425,35.892034,7.8,93.0,1,1970.0
The Greatest Show on Earth,1952.0,Action,Cecil B. DeMille,"['Betty Hutton', 'Cornel Wilde', 'Charlton Heston']",4000000,36000000,8.988455,6.6,152.0,1,1950.0
Monster's Ball,2001.0,Drama,Marc Forster,"['Halle Berry', 'Billy Bob Thornton', 'Heath Ledger']",4000000,44909486,14.042041,6.5,111.0,1,2000.0
Maggie,2015.0,Horror,Henry Hobson,"['Arnold Schwarzenegger', 'Abigail Breslin', 'Joely Richardson']",4000000,187112,40.016306,5.2,95.0,0,2010.0
Leaving Las Vegas,1995.0,Drama,Mike Figgis,"['Nicolas Cage', 'Elisabeth Shue', 'Julian Sands']",3600000,49800000,22.030517,7.1,112.0,1,1990.0
The Boy Next Door,2015.0,Thriller,Rob Cohen,"['Jennifer Lopez', 'Ryan Guzman', 'Ian Nelson']",4000000,52425855,24.161735,4.1,91.0,1,2010.0
Trapeze,1956.0,Drama,Carol Reed,"['Burt Lancaster', 'Tony Curtis', 'Gina Lollobrigida']",4000000,14400000,1.379354,6.4,105.0,1,1950.0
The Kids Are All Right,2010.0,Comedy,Lisa Cholodenko,"['Julianne Moore', 'Annette Bening', 'Mark Ruffalo']",3500000,34705850,15.338211,6.5,106.0,1,2010.0
They Live,1988.0,Action,John Carpenter,"['Roddy Piper', 'Keith David', 'Meg Foster']",4000000,13008928,29.852608,7.1,94.0,1,1980.0
The Great Escape,1963.0,Adventure,John Sturges,"['Steve McQueen', 'James Garner', 'Richard Attenborough']",4000000,11744471,35.061467,7.8,172.0,1,1960.0
The Last Exorcism Part II,2013.0,Horror,Ed Gass-Donnelly,"['Ashley Bell', 'Julia Garner', 'Andrew Sensenig']",5000000,15179302,10.605752,4.4,88.0,1,2010.0
Boyhood,2014.0,Drama,Richard Linklater,"['Ellar Coltrane', 'Patricia Arquette', 'Ethan Hawke']",4000000,44349000,43.40352,7.5,164.0,1,2010.0
Scoop,2006.0,Comedy,Woody Allen,"['Scarlett Johansson', 'Hugh Jackman', 'Woody Allen']",4000000,31584901,17.229537,6.4,96.0,1,2000.0
The Wash,2001.0,Action,DJ Pooh,"['Dr. Dre', 'Snoop Dogg', 'DJ Pooh']",7000000,10229331,2.453459,5.3,93.0,1,2000.0
3 Strikes,2000.0,Action,DJ Pooh,"['Brian Hooks', ""N'Bushe Wright"", 'Faizon Love']",6000000,9000000,1.433692,5.9,82.0,1,2000.0
The Misfits,1961.0,Drama,John Huston,"['Clark Gable', 'Marilyn Monroe', 'Montgomery Clift']",4000000,8200000,2.930058,6.8,124.0,1,1960.0
Topaz,1969.0,Action,Alfred Hitchcock,"['Frederick Stafford', 'Dany Robin', 'Claude Jade']",4000000,6000000,5.975604,6.1,143.0,1,1960.0
Let's Go to Prison,2006.0,Comedy,Bob Odenkirk,"['Dax Shepard', 'Will Arnett', 'Chi McBride']",4000000,4630045,4.59841,5.5,84.0,1,2000.0
Four Rooms,1995.0,Crime,Allison Anders,"['Tim Roth', 'Antonio Banderas', 'Jennifer Beals']",4000000,4300000,22.87623,6.5,98.0,1,1990.0
Secretary,2002.0,Comedy,Steven Shainberg,"['James Spader', 'Maggie Gyllenhaal', 'Jeremy Davies']",4000000,9304609,19.107285,6.7,104.0,1,2000.0
Talk Radio,1988.0,Drama,Oliver Stone,"['Eric Bogosian', 'Ellen Greene', 'Leslie Hope']",4000000,3468572,4.541908,6.7,110.0,0,1980.0
You Kill Me,2007.0,Comedy,John Dahl,"['Ben Kingsley', 'Téa Leoni', 'Luke Wilson']",4000000,2426851,6.091951,6.2,90.0,0,2000.0
Red State,2011.0,Horror,Kevin Smith,"['Michael Parks', 'John Goodman', 'Melissa Leo']",4000000,1104682,12.062371,5.9,88.0,0,2010.0
Mirrormask,2005.0,Fantasy,Dave McKean,"['Stephanie Leonidas', 'Jason Barry', 'Rob Brydon']",4000000,866999,7.758188,6.6,101.0,0,2000.0
Joe,2014.0,Drama,David Gordon Green,"['Nicolas Cage', 'Tye Sheridan', 'Ronnie Gene Blevins']",4000000,2365467,22.987897,6.5,118.0,0,2010.0
Shooting Fish,1997.0,Crime,Stefan Schwartz,"['Dan Futterman', 'Stuart Townsend', 'Kate Beckinsale']",3000000,302204,1.204941,7.0,109.0,0,1990.0
Prison,1988.0,Crime,Renny Harlin,"['Viggo Mortensen', 'Chelsea Field', 'Lane Smith']",1300000,354704,7.605291,6.7,102.0,0,1980.0
Trust,2010.0,Crime,David Schwimmer,"['Clive Owen', 'Catherine Keener', 'Liana Liberato']",9500000,120000,21.230737,6.6,104.0,0,2010.0
Adore,2013.0,Drama,Anne Fontaine,"['Naomi Watts', 'Robin Wright', 'Xavier Samuel']",16000000,318982,18.790221,6.1,100.0,0,2010.0
Mondays in the Sun,2002.0,Drama,Fernando León de Aranoa,"['Javier Bardem', 'Luis Tosar', 'Nieve de Medina']",4000000,146402,3.663108,7.1,113.0,0,2000.0
Stake Land,2010.0,Drama,Jim Mickle,"['Danielle Harris', 'Kelly McGillis', 'Nick Damici']",650000,33245,12.496261,6.2,98.0,0,2010.0
Another Happy Day,2011.0,Comedy,Sam Levinson,"['Ellen Barkin', 'Ezra Miller', 'Kate Bosworth']",4000000,355688,3.238466,6.2,119.0,0,2010.0
A Lonely Place to Die,2011.0,Adventure,Julian Gilbey,"['Melissa George', 'Ed Speleers', 'Eamonn Walker']",4000000,25345000,8.30723,6.2,99.0,1,2010.0
Hell's Angels,1930.0,Action,James Whale,"['Ben Lyon', 'James Hall', 'Jean Harlow']",3950000,8000000,8.484123,6.1,127.0,1,1930.0
A Man for All Seasons,1966.0,Drama,Fred Zinnemann,"['Paul Scofield', 'Wendy Hiller', 'Leo McKern']",3900000,28350000,9.541688,7.5,120.0,1,1960.0
Network,1976.0,Drama,Sidney Lumet,"['Faye Dunaway', 'William Holden', 'Peter Finch']",3800000,23689877,17.234745,7.7,121.0,1,1970.0
Gone with the Wind,1939.0,Drama,Victor Fleming,"['Vivien Leigh', 'Clark Gable', 'Olivia de Havilland']",4000000,400176459,48.98255,7.7,238.0,1,1930.0
Major Dundee,1965.0,War,Sam Peckinpah,"['Charlton Heston', 'Richard Harris', 'Jim Hutton']",3800000,14873,3.490215,6.2,123.0,0,1960.0
Annie Get Your Gun,1950.0,Action,George Sidney,"['Betty Hutton', 'Howard Keel', 'Louis Calhern']",3768785,8000000,1.726175,7.3,107.0,1,1950.0
Four Lions,2010.0,Comedy,Chris Morris,"['Riz Ahmed', 'Nigel Lindsay', 'Kayvan Novak']",967686,4270000,20.544999,7.0,101.0,1,2010.0
Defendor,2009.0,Drama,Peter Stebbings,"['Woody Harrelson', 'Kat Dennings', 'Elias Koteas']",3500000,44462,8.45342,6.5,101.0,0,2000.0
The Pirate,1948.0,Music,Vincente Minnelli,"['Judy Garland', 'Gene Kelly', 'Walter Slezak']",3700000,2956000,0.90522,6.6,102.0,0,1940.0
The History Boys,2006.0,Comedy,Nicholas Hytner,"['Samuel Anderson', 'Dominic Cooper', 'James Corden']",4000000,13401952,3.771652,6.6,109.0,1,2000.0
Midnight Cowboy,1969.0,Drama,John Schlesinger,"['Dustin Hoffman', 'Jon Voight', 'Sylvia Miles']",3600000,44785053,21.119209,7.4,113.0,1,1960.0
The Full Monty,1997.0,Comedy,Peter Cattaneo,"['Robert Carlyle', 'Mark Addy', 'William Snape']",3500000,257850122,17.002623,6.8,91.0,1,1990.0
Airplane!,1980.0,Comedy,Jerry Zucker,"['Robert Hays', 'Julie Hagerty', 'Kareem Abdul-Jabbar']",3500000,83453539,46.116885,7.1,88.0,1,1980.0
Friday,1995.0,Comedy,F. Gary Gray,"['Ice Cube', 'Chris Tucker', 'Nia Long']",3500000,28215918,25.5748,7.0,91.0,1,1990.0
Menace II Society,1993.0,Drama,Albert Hughes,"['Tyrin Turner', 'Larenz Tate', 'Glenn Plummer']",3500000,27900000,3.418871,7.2,97.0,1,1990.0
Creepshow 2,1987.0,Horror,Michael Gornick,"['George Kennedy', 'Dorothy Lamour', 'Lois Chiles']",3500000,14000000,10.729884,5.9,92.0,1,1980.0
The Ballad of Cable Hogue,1970.0,Action,Sam Peckinpah,"['Jason Robards', 'Stella Stevens', 'David Warner']",3716946,5000000,2.676535,6.9,121.0,1,1970.0
In Cold Blood,1967.0,Crime,Richard Brooks,"['Robert Blake', 'Scott Wilson', 'John Forsythe']",3500000,13007551,7.821438,7.4,134.0,1,1960.0
The Nun's Story,1959.0,Drama,Fred Zinnemann,"['Audrey Hepburn', 'Peter Finch', 'Peggy Ashcroft']",3500000,12800000,3.281509,7.4,149.0,1,1950.0
Harper,1966.0,Action,Jack Smight,"['Paul Newman', 'Lauren Bacall', 'Julie Harris']",3500000,12000000,2.938973,6.2,121.0,1,1960.0
Frenzy,1972.0,Crime,Alfred Hitchcock,"['Jon Finch', 'Alec McCowen', 'Barry Foster']",3500000,12600000,10.219942,7.1,116.0,1,1970.0
The Witch,2016.0,Mystery,Robert Eggers,"['Anya Taylor-Joy', 'Ralph Ineson', 'Kate Dickie']",3500000,40423945,50.319662,6.3,92.0,1,2010.0
She's the One,1996.0,Comedy,Edward Burns,"['Edward Burns', 'Michael McGlone', 'Cameron Diaz']",3500000,9482579,8.406025,5.7,96.0,1,1990.0
Gods and Monsters,1998.0,Drama,Bill Condon,"['Ian McKellen', 'Brendan Fraser', 'Lynn Redgrave']",10000000,6451628,5.588652,6.8,105.0,0,1990.0
The Secret in Their Eyes,2009.0,Crime,Juan José Campanella,"['Ricardo Darín', 'Soledad Villamil', 'Pablo Rago']",2000000,33965843,25.894065,7.8,129.0,1,2000.0
Evil Dead II,1987.0,Horror,Sam Raimi,"['Bruce Campbell', 'Sarah Berry', 'Dan Hicks']",3600000,5923044,35.674774,7.6,84.0,1,1980.0
Troll Hunter,2010.0,Fantasy,André Øvredal,"['Otto Jespersen', 'Hans Morten Hansen', 'Tomas Alf Larsen']",3500000,4159678,12.982319,6.7,103.0,1,2010.0
Winter Passing,2006.0,Comedy,Adam Rapp,"['Zooey Deschanel', 'Will Ferrell', 'Ed Harris']",3500000,113783,3.643608,6.7,98.0,0,2000.0
High Anxiety,1977.0,Comedy,Mel Brooks,"['Mel Brooks', 'Madeline Kahn', 'Cloris Leachman']",3400000,31063038,5.690619,6.5,94.0,1,1970.0
March of the Penguins,2005.0,Documentary,Luc Jacquet,"['Morgan Freeman', 'Charles Berling', 'Romane Bohringer']",8000000,127392239,17.537154,6.9,80.0,1,2000.0
Margin Call,2011.0,Thriller,J.C. Chandor,"['Kevin Spacey', 'Paul Bettany', 'Jeremy Irons']",3500000,19504039,26.259389,6.7,107.0,1,2010.0
Choke,2008.0,Comedy,Clark Gregg,"['Sam Rockwell', 'Anjelica Huston', 'Kelly Macdonald']",3000000,3830137,11.637458,6.0,92.0,1,2000.0
Whiplash,2014.0,Drama,Damien Chazelle,"['Miles Teller', 'J.K. Simmons', 'Melissa Benoist']",3300000,13092000,192.528841,8.3,105.0,1,2010.0
City of God,2002.0,Drama,Fernando Meirelles,"['Alexandre Rodrigues', 'Leandro Firmino', 'Phellipe Haagensen']",3300000,30641770,44.356711,8.1,130.0,1,2000.0
Human Traffic,1999.0,Comedy,Justin Kerrigan,"['John Simm', 'Danny Dyer', 'Lorraine Pilkington']",600000,4000000,4.859873,6.8,99.0,1,1990.0
The Hunt,2012.0,Drama,Thomas Vinterberg,"['Mads Mikkelsen', 'Alexandra Rapaport', 'Thomas Bo Larsen']",3800000,16800000,21.826888,7.9,115.0,1,2010.0
The Opposite Sex,2014.0,Comedy,Jonathan Silverman,"['Mena Suvari', 'Eric Roberts', 'Kristin Chenoweth']",3300000,45000,2.964785,4.1,96.0,0,2010.0
Dreaming of Joseph Lees,1999.0,Romance,Eric Styles,"['Rupert Graves', 'Samantha Morton', 'Nicholas Woodeson']",2000000,7,0.11615,8.0,92.0,0,1990.0
Rosemary's Baby,1968.0,Horror,Roman Polanski,"['Mia Farrow', 'John Cassavetes', 'Ruth Gordon']",3200000,33395426,26.180367,7.5,136.0,1,1960.0
The Man Who Shot Liberty Valance,1962.0,Western,John Ford,"['John Wayne', 'James Stewart', 'Vera Miles']",3200000,8000000,11.735287,7.4,123.0,1,1960.0
Beginners,2010.0,Drama,Mike Mills,"['Ewan McGregor', 'Christopher Plummer', 'Mélanie Laurent']",3200000,5332926,11.933449,6.8,105.0,1,2010.0
Animal House,1978.0,Comedy,John Landis,"['John Belushi', 'Tim Matheson', 'John Vernon']",2700000,141000000,17.332585,7.0,109.0,1,1970.0
Goldfinger,1964.0,Adventure,Guy Hamilton,"['Sean Connery', 'Honor Blackman', 'Gert Fröbe']",2500000,124881062,47.812466,7.2,110.0,1,1960.0
It's a Wonderful Life,1946.0,Drama,Frank Capra,"['James Stewart', 'Donna Reed', 'Lionel Barrymore']",3180000,9644124,42.868495,8.0,130.0,1,1940.0
Trainspotting,1996.0,Drama,Danny Boyle,"['Ewan McGregor', 'Ewen Bremner', 'Jonny Lee Miller']",4000000,16491080,63.513324,7.8,93.0,1,1990.0
Paranormal Activity 2,2010.0,Horror,Tod Williams,"['Katie Featherston', 'David Bierend', 'Brian Boland']",3000000,177512032,22.789649,5.7,91.0,1,2010.0
Bowling for Columbine,2002.0,Documentary,Michael Moore,"['Michael Moore', 'George H. W. Bush', 'George W. Bush']",4000000,35564473,11.414843,7.3,120.0,1,2000.0
A Nightmare on Elm Street Part 2: Freddy's Revenge,1985.0,Horror,Jack Sholder,"['Robert Englund', 'Mark Patton', 'Kim Myers']",3000000,29999213,21.607228,5.7,87.0,1,1980.0
A Room with a View,1985.0,Drama,James Ivory,"['Maggie Smith', 'Helena Bonham Carter', 'Denholm Elliott']",3000000,20966644,7.961559,6.9,117.0,1,1980.0
The Purge,2013.0,Science Fiction,James DeMonaco,"['Lena Headey', 'Ethan Hawke', 'Max Burkholder']",3000000,89328627,54.403033,6.0,86.0,1,2010.0
Sinister,2012.0,Horror,Scott Derrickson,"['Ethan Hawke', 'Juliet Rylance', ""Vincent D'Onofrio""]",3000000,77712439,41.045084,6.7,110.0,1,2010.0
Martin Lawrence Live: Runteldat,2002.0,Comedy,Martin Lawrence,['Martin Lawrence'],3000000,19184015,0.295226,5.0,113.0,1,2000.0
Cat on a Hot Tin Roof,1958.0,Drama,Richard Brooks,"['Elizabeth Taylor', 'Paul Newman', 'Burl Ives']",3000000,17570324,16.553594,7.6,108.0,1,1950.0
Beneath the Planet of the Apes,1970.0,Adventure,Ted Post,"['James Franciscus', 'Kim Hunter', 'Maurice Evans']",3000000,18999718,24.393296,6.2,95.0,1,1970.0
Air Bud,1997.0,Comedy,Charles Martin Smith,"['Kevin Zegers', 'Wendy Makkena', 'Michael Jeter']",3000000,23144499,11.241802,5.3,98.0,1,1990.0
Pokémon: Spell of the Unknown,2000.0,Adventure,Michael Haigney,"['Veronica Taylor', 'Rachael Lillis', 'Eric Stuart']",16000000,68411275,9.18885,5.9,93.0,1,2000.0
Friday the 13th Part VI: Jason Lives,1986.0,Horror,Tom McLoughlin,"['Thom Mathews', 'Jennifer Cooke', 'David Kagen']",3000000,19472057,11.158167,5.7,86.0,1,1980.0
The Bridge on the River Kwai,1957.0,Drama,David Lean,"['William Holden', 'Alec Guinness', 'Jack Hawkins']",3000000,33300000,23.109959,7.7,161.0,1,1950.0
Spaced Invaders,1990.0,Comedy,Patrick Read Johnson,"['Ariana Richards', 'Douglas Barr', 'Royal Dano']",3000000,15369573,1.586598,4.7,100.0,1,1990.0
Family Plot,1976.0,Comedy,Alfred Hitchcock,"['Barbara Harris', 'Bruce Dern', 'Karen Black']",2000000,7900000,3.832858,6.7,121.0,1,1970.0
The Apartment,1960.0,Comedy,Billy Wilder,"['Jack Lemmon', 'Shirley MacLaine', 'Fred MacMurray']",3000000,25000000,22.889294,8.1,125.0,1,1960.0
Jason Goes to Hell: The Final Friday,1993.0,Fantasy,Adam Marcus,"['Kane Hodder', 'John D. LeMay', 'Kari Keegan']",3000000,15938065,10.341982,4.2,87.0,1,1990.0
Torn Curtain,1966.0,Mystery,Alfred Hitchcock,"['Paul Newman', 'Julie Andrews', 'Lila Kedrova']",3000000,13000000,7.924982,6.4,128.0,1,1960.0
Dave Chappelle's Block Party,2005.0,Comedy,Michel Gondry,"['Dave Chappelle', 'Erykah Badu', 'Common']",3000000,11718595,1.697846,6.4,100.0,1,2000.0
Elmer Gantry,1960.0,Drama,Richard Brooks,"['Burt Lancaster', 'Jean Simmons', 'Arthur Kennedy']",3000000,10400000,6.734965,7.3,146.0,1,1960.0
Judgment at Nuremberg,1961.0,Drama,Stanley Kramer,"['Spencer Tracy', 'Burt Lancaster', 'Richard Widmark']",3000000,10000000,13.338539,7.6,186.0,1,1960.0
Red River,1948.0,Western,Howard Hawks,"['John Wayne', 'Montgomery Clift', 'Joanne Dru']",3000000,9012000,5.344815,7.3,133.0,1,1940.0
Before Midnight,2013.0,Romance,Richard Linklater,"['Ethan Hawke', 'Julie Delpy', 'Seamus Davey-Fitzpatrick']",3000000,11176469,23.299907,7.4,108.0,1,2010.0
Phantasm II,1988.0,Action,Don Coscarelli,"['James Le Gros', 'Reggie Bannister', 'Angus Scrimm']",3000000,7282851,5.003615,6.3,97.0,1,1980.0
Woman Thou Art Loosed,2004.0,Drama,Michael Schultz,"['Kimberly Elise', 'Loretta Devine', 'Debbi Morgan']",3000000,6804016,0.019984,5.0,94.0,1,2000.0
East Is East,1999.0,Comedy,Damien O'Donnell,"['Om Puri', 'Linda Bassett', 'Ian Aspinall']",3800000,28200000,3.667372,6.5,97.0,1,1990.0
Kama Sutra - A Tale of Love,1996.0,Drama,Mira Nair,"['Indira Varma', 'Sarita Choudhury', 'Ramon Tikaram']",3000000,4109095,3.937939,5.7,117.0,1,1990.0
Willy Wonka & the Chocolate Factory,1971.0,Family,Mel Stuart,"['Gene Wilder', 'Jack Albertson', 'Peter Ostrum']",3000000,4000000,23.981601,7.4,100.0,1,1970.0
Jawbreaker,1999.0,Comedy,Darren Stein,"['Rose McGowan', 'Julie Benz', 'Rebecca Gayheart']",3000000,3076820,4.337685,5.9,87.0,1,1990.0
Basquiat,1996.0,Drama,Julian Schnabel,"['Jeffrey Wright', 'David Bowie', 'Dennis Hopper']",2962051,3011195,3.636634,6.6,108.0,1,1990.0
Tsotsi,2005.0,Crime,Gavin Hood,"['Presley Chweneyagae', 'Jerry Mofokeng', 'Terry Pheto']",3000000,9879971,2.504169,6.9,94.0,1,2000.0
Happiness,1998.0,Comedy,Todd Solondz,"['Jane Adams', 'Jon Lovitz', 'Philip Seymour Hoffman']",3000000,2807390,10.757539,7.4,139.0,0,1990.0
Tusk,2014.0,Comedy,Kevin Smith,"['Michael Parks', 'Justin Long', 'Haley Joel Osment']",2800000,1826705,15.754614,5.1,102.0,0,2010.0
Oldboy,2003.0,Drama,Park Chan-wook,"['Choi Min-sik', 'Yoo Ji-tae', 'Kang Hye-jung']",3000000,14980005,56.76349,8.0,120.0,1,2000.0
Hobo with a Shotgun,2011.0,Action,Jason Eisener,"['Rutger Hauer', 'Gregory Smith', 'Robb Wells']",3000000,748453,16.900433,5.7,86.0,0,2010.0
Fish Tank,2009.0,Drama,Andrea Arnold,"['Katie Jarvis', 'Michael Fassbender', 'Kierston Wareing']",3000000,2357852,12.68672,6.9,123.0,0,2000.0
Bachelorette,2012.0,Comedy,Leslye Headland,"['Kirsten Dunst', 'Isla Fisher', 'Lizzy Caplan']",3000000,11947954,20.95282,5.3,87.0,1,2010.0
The Divide,2011.0,Science Fiction,Xavier Gens,"['Lauren German', 'Michael Biehn', 'Milo Ventimiglia']",3000000,22000,11.882563,5.7,112.0,0,2010.0
Demonic,2015.0,Thriller,Will Canon,"['Maria Bello', 'Frank Grillo', 'Cody Horn']",3000000,3387000,12.564554,4.9,83.0,1,2010.0
Point Blank,1967.0,Action,John Boorman,"['Lee Marvin', 'Angie Dickinson', 'Keenan Wynn']",2500000,3200000,5.164423,7.1,92.0,1,1960.0
Central Station,1998.0,Drama,Walter Salles,"['Fernanda Montenegro', 'Marília Pêra', 'Vinícius de Oliveira']",2900000,5596708,5.928937,7.6,113.0,1,1990.0
Pocketful of Miracles,1961.0,Comedy,Frank Capra,"['Glenn Ford', 'Bette Davis', 'Hope Lange']",2900000,5000000,3.370225,7.3,136.0,1,1960.0
Freakonomics,2010.0,Documentary,Heidi Ewing,"['Zoe Sloane', 'Jade Viggiano', 'Amancaya Aguilar']",3000000,103735,1.781462,6.6,93.0,0,2010.0
Hustle & Flow,2005.0,Drama,Craig Brewer,"['Terrence Howard', 'Anthony Anderson', 'Taryn Manning']",8000000,23563727,6.39503,6.9,116.0,1,2000.0
Some Like It Hot,1959.0,Comedy,Billy Wilder,"['Marilyn Monroe', 'Tony Curtis', 'Jack Lemmon']",2883848,25000000,39.30982,8.0,122.0,1,1950.0
Friday the 13th Part VII: The New Blood,1988.0,Horror,John Carl Buechler,"['Kane Hodder', 'Lar Park Lincoln', 'Susan Jennifer Sullivan']",2800000,19170001,9.070842,5.3,88.0,1,1980.0
